full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
JANJI CHINA : 1) KA Cepat : murah laik dan layak FAKTANYA : tdk sampai Bdg mahal bikin bangkrut PTKAI. 2) Hilirisasi Nikel : serahkan ke China akan bangun pabrik mobil listrik dan baterei mobil FAKTANYA stlh 90% dikuasai akan bangun pabrik sendok dan garpu.,JANJI CHINA   KA Cepat  murah laik dan layak FAKTANYA  tdk sampai Bdg mahal bikin bangkrut PTKAI  Hilirisasi Nikel  serahkan ke China akan bangun pabrik mobil listrik dan baterei mobil FAKTANYA stlh  dikuasai akan bangun pabrik sendok dan garpu,janji china   ka cepat  murah laik dan layak faktanya  tdk sampai bdg mahal bikin bangkrut ptkai  hilirisasi nikel  serahkan ke china akan bangun pabrik mobil listrik dan baterei mobil faktanya stlh  dikuasai akan bangun pabrik sendok dan garpu,"['janji', 'china', 'ka', 'cepat', 'murah', 'laik', 'dan', 'layak', 'faktanya', 'tdk', 'sampai', 'bdg', 'mahal', 'bikin', 'bangkrut', 'ptkai', 'hilirisasi', 'nikel', 'serahkan', 'ke', 'china', 'akan', 'bangun', 'pabrik', 'mobil', 'listrik', 'dan', 'baterei', 'mobil', 'faktanya', 'stlh', 'dikuasai', 'akan', 'bangun', 'pabrik', 'sendok', 'dan', 'garpu']","['janji', 'china', 'ka', 'cepat', 'murah', 'laik', 'layak', 'faktanya', 'tdk', 'bdg', 'mahal', 'bikin', 'bangkrut', 'ptkai', 'hilirisasi', 'nikel', 'serahkan', 'china', 'bangun', 'pabrik', 'mobil', 'listrik', 'baterei', 'mobil', 'faktanya', 'stlh', 'dikuasai', 'bangun', 'pabrik', 'sendok', 'garpu']",janji china ka cepat murah laik layak fakta tdk bdg mahal bikin bangkrut ptkai hilir nikel serah china bangun pabrik mobil listrik baterei mobil fakta stlh asai bangun pabrik sendok garpu,1
Kalo mobil listrik dapet plat biru trus bebas gage ke jakarta. Nah klo mobil hidrogen gimana ya? Kan gada emisi gas berbahaya tuh cuma air doang,Kalo mobil listrik dapet plat biru trus bebas gage ke jakarta Nah klo mobil hidrogen gimana ya Kan gada emisi gas berbahaya tuh cuma air doang,kalo mobil listrik dapet plat biru trus bebas gage ke jakarta nah klo mobil hidrogen gimana ya kan gada emisi gas berbahaya tuh cuma air doang,"['kalo', 'mobil', 'listrik', 'dapet', 'plat', 'biru', 'trus', 'bebas', 'gage', 'ke', 'jakarta', 'nah', 'klo', 'mobil', 'hidrogen', 'gimana', 'ya', 'kan', 'gada', 'emisi', 'gas', 'berbahaya', 'tuh', 'cuma', 'air', 'doang']","['kalo', 'mobil', 'listrik', 'dapet', 'plat', 'biru', 'trus', 'bebas', 'gage', 'jakarta', 'klo', 'mobil', 'hidrogen', 'gimana', 'ya', 'gada', 'emisi', 'gas', 'berbahaya', 'tuh', 'air', 'doang']",kalo mobil listrik dapet plat biru trus bebas gage jakarta klo mobil hidrogen gimana ya gada emisi gas bahaya tuh air doang,1
Adulting tuh termasuk menyesuaikan mimpi. Pengen rumah gede pikirin bersih2nya maintenance listrik. Pengen mobil mikirin pajaknya maintenance sekalian servisnyah. Mari sedikit realistis (otak dan hati salaman),Adulting tuh termasuk menyesuaikan mimpi Pengen rumah gede pikirin bersihnya maintenance listrik Pengen mobil mikirin pajaknya maintenance sekalian servisnyah Mari sedikit realistis otak dan hati salaman,adulting tuh termasuk menyesuaikan mimpi pengen rumah gede pikirin bersihnya maintenance listrik pengen mobil mikirin pajaknya maintenance sekalian servisnyah mari sedikit realistis otak dan hati salaman,"['adulting', 'tuh', 'termasuk', 'menyesuaikan', 'mimpi', 'pengen', 'rumah', 'gede', 'pikirin', 'bersihnya', 'maintenance', 'listrik', 'pengen', 'mobil', 'mikirin', 'pajaknya', 'maintenance', 'sekalian', 'servisnyah', 'mari', 'sedikit', 'realistis', 'otak', 'dan', 'hati', 'salaman']","['adulting', 'tuh', 'menyesuaikan', 'mimpi', 'pengen', 'rumah', 'gede', 'pikirin', 'bersihnya', 'maintenance', 'listrik', 'pengen', 'mobil', 'mikirin', 'pajaknya', 'maintenance', 'servisnyah', 'mari', 'realistis', 'otak', 'hati', 'salaman']",adulting tuh sesuai mimpi ken rumah gede pikirin bersih maintenance listrik ken mobil mikirin pajak maintenance servisnyah mari realistis otak hati salam,1
@aimr0d vinfast nih pabrikan vietnam yg dapet rating mobil listrik paling jelek di amerika itu y??,vinfast nih pabrikan vietnam yg dapet rating mobil listrik paling jelek di amerika itu y,vinfast nih pabrikan vietnam yg dapet rating mobil listrik paling jelek di amerika itu y,"['vinfast', 'nih', 'pabrikan', 'vietnam', 'yg', 'dapet', 'rating', 'mobil', 'listrik', 'paling', 'jelek', 'di', 'amerika', 'itu', 'y']","['vinfast', 'nih', 'pabrikan', 'vietnam', 'yg', 'dapet', 'rating', 'mobil', 'listrik', 'jelek', 'amerika', 'y']",vinfast nih pabrikan vietnam yg dapet rating mobil listrik jelek amerika y,1
W kemaren di IIMS ngobrol sama sales Vinfast mereka ada produk mobil listrik yang beneran proper mobil (bukan kek bajaj macem Air EV atau Seres) di harga under 300 juta Even dengan skema sewa batre ini keknya bakal lumayan banyak yang beli,W kemaren di IIMS ngobrol sama sales Vinfast mereka ada produk mobil listrik yang beneran proper mobil bukan kek bajaj macem Air EV atau Seres di harga under  juta Even dengan skema sewa batre ini keknya bakal lumayan banyak yang beli,w kemaren di iims ngobrol sama sales vinfast mereka ada produk mobil listrik yang beneran proper mobil bukan kek bajaj macem air ev atau seres di harga under  juta even dengan skema sewa batre ini keknya bakal lumayan banyak yang beli,"['w', 'kemaren', 'di', 'iims', 'ngobrol', 'sama', 'sales', 'vinfast', 'mereka', 'ada', 'produk', 'mobil', 'listrik', 'yang', 'beneran', 'proper', 'mobil', 'bukan', 'kek', 'bajaj', 'macem', 'air', 'ev', 'atau', 'seres', 'di', 'harga', 'under', 'juta', 'even', 'dengan', 'skema', 'sewa', 'batre', 'ini', 'keknya', 'bakal', 'lumayan', 'banyak', 'yang', 'beli']","['w', 'kemaren', 'iims', 'ngobrol', 'sales', 'vinfast', 'produk', 'mobil', 'listrik', 'beneran', 'proper', 'mobil', 'kek', 'bajaj', 'macem', 'air', 'ev', 'seres', 'harga', 'under', 'juta', 'even', 'skema', 'sewa', 'batre', 'keknya', 'lumayan', 'beli']",w kemaren iims ngobrol sales vinfast produk mobil listrik beneran proper mobil kek bajaj macem air ev seres harga under juta even skema sewa batre kek lumayan beli,1
Ga segitu menariknya kah mobil listrik?,Ga segitu menariknya kah mobil listrik,ga segitu menariknya kah mobil listrik,"['ga', 'segitu', 'menariknya', 'kah', 'mobil', 'listrik']","['ga', 'segitu', 'menariknya', 'kah', 'mobil', 'listrik']",ga segitu tarik kah mobil listrik,1
@merapi_uncover Sering mati listrik kok mau pake motor n mobil listrik eh eh,Sering mati listrik kok mau pake motor n mobil listrik eh eh,sering mati listrik kok mau pake motor n mobil listrik eh eh,"['sering', 'mati', 'listrik', 'kok', 'mau', 'pake', 'motor', 'n', 'mobil', 'listrik', 'eh', 'eh']","['mati', 'listrik', 'pake', 'motor', 'n', 'mobil', 'listrik', 'eh', 'eh']",mati listrik pake motor n mobil listrik eh eh,1
@merapi_uncover Perempatan monjali to macet lur mergo listrik mati mbi mobil asu neng jalur lambat,Perempatan monjali to macet lur mergo listrik mati mbi mobil asu neng jalur lambat,perempatan monjali to macet lur mergo listrik mati mbi mobil asu neng jalur lambat,"['perempatan', 'monjali', 'to', 'macet', 'lur', 'mergo', 'listrik', 'mati', 'mbi', 'mobil', 'asu', 'neng', 'jalur', 'lambat']","['perempatan', 'monjali', 'to', 'macet', 'lur', 'mergo', 'listrik', 'mati', 'mbi', 'mobil', 'asu', 'neng', 'jalur', 'lambat']",empat monjali to macet lur mergo listrik mati mbi mobil asu neng jalur lambat,1
@amira_suud Apa kabar mobil selo listrik???,Apa kabar mobil selo listrik,apa kabar mobil selo listrik,"['apa', 'kabar', 'mobil', 'selo', 'listrik']","['kabar', 'mobil', 'selo', 'listrik']",kabar mobil selo listrik,1
Berhasil cuci AC bedua suami modal alat cuci mobil hahaha mayan hamat 80rebu. Tidur nyenyak malam iniii setelah 2 bulan ac mahalin listrik doang dingin mah kaga,Berhasil cuci AC bedua suami modal alat cuci mobil hahaha mayan hamat rebu Tidur nyenyak malam iniii setelah  bulan ac mahalin listrik doang dingin mah kaga,berhasil cuci ac bedua suami modal alat cuci mobil hahaha mayan hamat rebu tidur nyenyak malam iniii setelah  bulan ac mahalin listrik doang dingin mah kaga,"['berhasil', 'cuci', 'ac', 'bedua', 'suami', 'modal', 'alat', 'cuci', 'mobil', 'hahaha', 'mayan', 'hamat', 'rebu', 'tidur', 'nyenyak', 'malam', 'iniii', 'setelah', 'bulan', 'ac', 'mahalin', 'listrik', 'doang', 'dingin', 'mah', 'kaga']","['berhasil', 'cuci', 'ac', 'bedua', 'suami', 'modal', 'alat', 'cuci', 'mobil', 'hahaha', 'mayan', 'hamat', 'rebu', 'tidur', 'nyenyak', 'malam', 'iniii', 'ac', 'mahalin', 'listrik', 'doang', 'dingin', 'mah', 'kaga']",hasil cuci ac bedua suami modal alat cuci mobil hahaha mayan hamat rebu tidur nyenyak malam iniii ac mahalin listrik doang dingin mah kaga,1
@redexribbon Trs tiang listrik mesti gue lempar? Ntr kena mobil yg lewat wkwk,Trs tiang listrik mesti gue lempar Ntr kena mobil yg lewat wkwk,trs tiang listrik mesti gue lempar ntr kena mobil yg lewat wkwk,"['trs', 'tiang', 'listrik', 'mesti', 'gue', 'lempar', 'ntr', 'kena', 'mobil', 'yg', 'lewat', 'wkwk']","['trs', 'tiang', 'listrik', 'mesti', 'gue', 'lempar', 'ntr', 'kena', 'mobil', 'yg', 'wkwk']",trs tiang listrik mesti gue lempar ntr kena mobil yg wkwk,1
Baru parkir mau makan di ss tiba2 kabel listrik diatas parkiran konslet smpe keluar api dan jatuh kena mobil sebelah. Ngeri kebakaran cuy...,Baru parkir mau makan di ss tiba kabel listrik diatas parkiran konslet smpe keluar api dan jatuh kena mobil sebelah Ngeri kebakaran cuy,baru parkir mau makan di ss tiba kabel listrik diatas parkiran konslet smpe keluar api dan jatuh kena mobil sebelah ngeri kebakaran cuy,"['baru', 'parkir', 'mau', 'makan', 'di', 'ss', 'tiba', 'kabel', 'listrik', 'diatas', 'parkiran', 'konslet', 'smpe', 'keluar', 'api', 'dan', 'jatuh', 'kena', 'mobil', 'sebelah', 'ngeri', 'kebakaran', 'cuy']","['parkir', 'makan', 'ss', 'kabel', 'listrik', 'diatas', 'parkiran', 'konslet', 'smpe', 'api', 'jatuh', 'kena', 'mobil', 'sebelah', 'ngeri', 'kebakaran', 'cuy']",parkir makan ss kabel listrik atas parkir konslet smpe api jatuh kena mobil belah ngeri bakar cuy,1
guys beneran tanya mnrt kalian 1 juta (anak kos) habis dalam seminggu tuh boros ap egk (include listrik laundry makan pulsa bensin mobil),guys beneran tanya mnrt kalian  juta anak kos habis dalam seminggu tuh boros ap egk include listrik laundry makan pulsa bensin mobil,guys beneran tanya mnrt kalian  juta anak kos habis dalam seminggu tuh boros ap egk include listrik laundry makan pulsa bensin mobil,"['guys', 'beneran', 'tanya', 'mnrt', 'kalian', 'juta', 'anak', 'kos', 'habis', 'dalam', 'seminggu', 'tuh', 'boros', 'ap', 'egk', 'include', 'listrik', 'laundry', 'makan', 'pulsa', 'bensin', 'mobil']","['guys', 'beneran', 'mnrt', 'juta', 'anak', 'kos', 'habis', 'seminggu', 'tuh', 'boros', 'ap', 'egk', 'include', 'listrik', 'laundry', 'makan', 'pulsa', 'bensin', 'mobil']",guys beneran mnrt juta anak kos habis minggu tuh boros ap egk include listrik laundry makan pulsa bensin mobil,1
@beeeemooooo Seru nih coba dong deskripsikan apa aja yg bs ditarik dr pengguna: 1. Ladder Frame cumi 2. Eropa modif single tuner 3. Hatchback modif street race (tp ga jamet) 4. Mobil listrik kekinian (Wuling Ioniq),Seru nih coba dong deskripsikan apa aja yg bs ditarik dr pengguna  Ladder Frame cumi  Eropa modif single tuner  Hatchback modif street race tp ga jamet  Mobil listrik kekinian Wuling Ioniq,seru nih coba dong deskripsikan apa aja yg bs ditarik dr pengguna  ladder frame cumi  eropa modif single tuner  hatchback modif street race tp ga jamet  mobil listrik kekinian wuling ioniq,"['seru', 'nih', 'coba', 'dong', 'deskripsikan', 'apa', 'aja', 'yg', 'bs', 'ditarik', 'dr', 'pengguna', 'ladder', 'frame', 'cumi', 'eropa', 'modif', 'single', 'tuner', 'hatchback', 'modif', 'street', 'race', 'tp', 'ga', 'jamet', 'mobil', 'listrik', 'kekinian', 'wuling', 'ioniq']","['seru', 'nih', 'coba', 'deskripsikan', 'aja', 'yg', 'bs', 'ditarik', 'dr', 'pengguna', 'ladder', 'frame', 'cumi', 'eropa', 'modif', 'single', 'tuner', 'hatchback', 'modif', 'street', 'race', 'tp', 'ga', 'jamet', 'mobil', 'listrik', 'kekinian', 'wuling', 'ioniq']",seru nih coba deskripsi aja yg bs tarik dr guna ladder frame cumi eropa modif single tuner hatchback modif street race tp ga jamet mobil listrik kini wuling ioniq,1
@cimotyy @hyundaimotorid pgn beli mobil listrik si rencananya taun ini Hyundai EV fix masuk list pertimbangan ni,pgn beli mobil listrik si rencananya taun ini Hyundai EV fix masuk list pertimbangan ni,pgn beli mobil listrik si rencananya taun ini hyundai ev fix masuk list pertimbangan ni,"['pgn', 'beli', 'mobil', 'listrik', 'si', 'rencananya', 'taun', 'ini', 'hyundai', 'ev', 'fix', 'masuk', 'list', 'pertimbangan', 'ni']","['pgn', 'beli', 'mobil', 'listrik', 'si', 'rencananya', 'taun', 'hyundai', 'ev', 'fix', 'masuk', 'list', 'pertimbangan', 'ni']",pgn beli mobil listrik si rencana taun hyundai ev fix masuk list timbang ni,1
Spek : 3 km 5 kt lb 154 1t 100 Balcony 2 lantai Akses mobil Listrik 1300 Air pump SHM (Kakek) balik nama 2 kali Garasi muat 2 mobil &amp; 3 motor #Jualrumahbandug #Zonauang #WTS,Spek   km  kt lb  t  Balcony  lantai Akses mobil Listrik  Air pump SHM Kakek balik nama  kali Garasi muat  mobil amp  motor Jualrumahbandug Zonauang WTS,spek   km  kt lb  t  balcony  lantai akses mobil listrik  air pump shm kakek balik nama  kali garasi muat  mobil amp  motor jualrumahbandug zonauang wts,"['spek', 'km', 'kt', 'lb', 't', 'balcony', 'lantai', 'akses', 'mobil', 'listrik', 'air', 'pump', 'shm', 'kakek', 'balik', 'nama', 'kali', 'garasi', 'muat', 'mobil', 'amp', 'motor', 'jualrumahbandug', 'zonauang', 'wts']","['spek', 'km', 'kt', 'lb', 't', 'balcony', 'lantai', 'akses', 'mobil', 'listrik', 'air', 'pump', 'shm', 'kakek', 'nama', 'kali', 'garasi', 'muat', 'mobil', 'amp', 'motor', 'jualrumahbandug', 'zonauang', 'wts']",spek km kt lb t balcony lantai akses mobil listrik air pump shm kakek nama kali garasi muat mobil amp motor jualrumahbandug zonauang wts,1
kampret mati listrik gue sm bokap gue ngungsi di mobil gr2 kita berdua batrenya habis,kampret mati listrik gue sm bokap gue ngungsi di mobil gr kita berdua batrenya habis,kampret mati listrik gue sm bokap gue ngungsi di mobil gr kita berdua batrenya habis,"['kampret', 'mati', 'listrik', 'gue', 'sm', 'bokap', 'gue', 'ngungsi', 'di', 'mobil', 'gr', 'kita', 'berdua', 'batrenya', 'habis']","['kampret', 'mati', 'listrik', 'gue', 'sm', 'bokap', 'gue', 'ngungsi', 'mobil', 'gr', 'berdua', 'batrenya', 'habis']",kampret mati listrik gue sm bokap gue ngungsi mobil gr dua batrenya habis,1
@cimotyy @hyundaimotorid Keren ya Hyundai EV bisa ngeluarin produk mobil listrik keren²,Keren ya Hyundai EV bisa ngeluarin produk mobil listrik keren,keren ya hyundai ev bisa ngeluarin produk mobil listrik keren,"['keren', 'ya', 'hyundai', 'ev', 'bisa', 'ngeluarin', 'produk', 'mobil', 'listrik', 'keren']","['keren', 'ya', 'hyundai', 'ev', 'ngeluarin', 'produk', 'mobil', 'listrik', 'keren']",keren ya hyundai ev ngeluarin produk mobil listrik keren,1
@Onyekcuuu menarik banget mobil Hyundai EV kona electric ini tuh mobil listrik impian aku banget. desain nya elegan dan luxury,menarik banget mobil Hyundai EV kona electric ini tuh mobil listrik impian aku banget desain nya elegan dan luxury,menarik banget mobil hyundai ev kona electric ini tuh mobil listrik impian aku banget desain nya elegan dan luxury,"['menarik', 'banget', 'mobil', 'hyundai', 'ev', 'kona', 'electric', 'ini', 'tuh', 'mobil', 'listrik', 'impian', 'aku', 'banget', 'desain', 'nya', 'elegan', 'dan', 'luxury']","['menarik', 'banget', 'mobil', 'hyundai', 'ev', 'kona', 'electric', 'tuh', 'mobil', 'listrik', 'impian', 'banget', 'desain', 'nya', 'elegan', 'luxury']",tarik banget mobil hyundai ev kona electric tuh mobil listrik impi banget desain nya elegan luxury,1
@Penyuka_ombak Klu gomong ngalur ngidul dari mulai batre Mobil listrik dll. Eh cuma pabrik sendok..,Klu gomong ngalur ngidul dari mulai batre Mobil listrik dll Eh cuma pabrik sendok,klu gomong ngalur ngidul dari mulai batre mobil listrik dll eh cuma pabrik sendok,"['klu', 'gomong', 'ngalur', 'ngidul', 'dari', 'mulai', 'batre', 'mobil', 'listrik', 'dll', 'eh', 'cuma', 'pabrik', 'sendok']","['klu', 'gomong', 'ngalur', 'ngidul', 'batre', 'mobil', 'listrik', 'dll', 'eh', 'pabrik', 'sendok']",klu gomong ngalur ngidul batre mobil listrik dll eh pabrik sendok,1
@BGatesIsaPyscho Makan tuh mobil listrik,Makan tuh mobil listrik,makan tuh mobil listrik,"['makan', 'tuh', 'mobil', 'listrik']","['makan', 'tuh', 'mobil', 'listrik']",makan tuh mobil listrik,1
@cimotyy @hyundaimotorid keren sekali hyundai EV kona jadi mau punya mobilnya emang gak ada lawan @hyundaimotorid dalam mobil listrik,keren sekali hyundai EV kona jadi mau punya mobilnya emang gak ada lawan  dalam mobil listrik,keren sekali hyundai ev kona jadi mau punya mobilnya emang gak ada lawan  dalam mobil listrik,"['keren', 'sekali', 'hyundai', 'ev', 'kona', 'jadi', 'mau', 'punya', 'mobilnya', 'emang', 'gak', 'ada', 'lawan', 'dalam', 'mobil', 'listrik']","['keren', 'hyundai', 'ev', 'kona', 'mobilnya', 'emang', 'gak', 'lawan', 'mobil', 'listrik']",keren hyundai ev kona mobil emang gak lawan mobil listrik,1
@cimotyy @hyundaimotorid wahhh emamg boleh mobil listrik se terjangkau itu @hyundaimotorid,wahhh emamg boleh mobil listrik se terjangkau itu,wahhh emamg boleh mobil listrik se terjangkau itu,"['wahhh', 'emamg', 'boleh', 'mobil', 'listrik', 'se', 'terjangkau', 'itu']","['wahhh', 'emamg', 'mobil', 'listrik', 'terjangkau']",wahhh emamg mobil listrik jangkau,1
@cikakohl manifesting punya mobil listrik Hyundai EV yang paling oke di tahun 2025 amin semoga kesampean,manifesting punya mobil listrik Hyundai EV yang paling oke di tahun  amin semoga kesampean,manifesting punya mobil listrik hyundai ev yang paling oke di tahun  amin semoga kesampean,"['manifesting', 'punya', 'mobil', 'listrik', 'hyundai', 'ev', 'yang', 'paling', 'oke', 'di', 'tahun', 'amin', 'semoga', 'kesampean']","['manifesting', 'mobil', 'listrik', 'hyundai', 'ev', 'oke', 'amin', 'semoga', 'kesampean']",manifesting mobil listrik hyundai ev oke amin moga sampean,1
@lahguamahsaik kalo mau pilih mobil listrik terbaik ya dari Hyundai EV,kalo mau pilih mobil listrik terbaik ya dari Hyundai EV,kalo mau pilih mobil listrik terbaik ya dari hyundai ev,"['kalo', 'mau', 'pilih', 'mobil', 'listrik', 'terbaik', 'ya', 'dari', 'hyundai', 'ev']","['kalo', 'pilih', 'mobil', 'listrik', 'terbaik', 'ya', 'hyundai', 'ev']",kalo pilih mobil listrik baik ya hyundai ev,1
@cimotyy @hyundaimotorid Keren banget nih Hyundai EV. Penasaran bgt pengen cobain mobil listrik. Semoga ada rejekinya aamiin @hyundaimotorid,Keren banget nih Hyundai EV Penasaran bgt pengen cobain mobil listrik Semoga ada rejekinya aamiin,keren banget nih hyundai ev penasaran bgt pengen cobain mobil listrik semoga ada rejekinya aamiin,"['keren', 'banget', 'nih', 'hyundai', 'ev', 'penasaran', 'bgt', 'pengen', 'cobain', 'mobil', 'listrik', 'semoga', 'ada', 'rejekinya', 'aamiin']","['keren', 'banget', 'nih', 'hyundai', 'ev', 'penasaran', 'bgt', 'pengen', 'cobain', 'mobil', 'listrik', 'semoga', 'rejekinya', 'aamiin']",keren banget nih hyundai ev penasaran bgt ken cobain mobil listrik moga rejekinya aamiin,1
@cimotyy @hyundaimotorid Hyundai EV emang juaranya mobil listrik e moga tahu ini bisa punya amin @hyundaimotorid,Hyundai EV emang juaranya mobil listrik e moga tahu ini bisa punya amin,hyundai ev emang juaranya mobil listrik e moga tahu ini bisa punya amin,"['hyundai', 'ev', 'emang', 'juaranya', 'mobil', 'listrik', 'e', 'moga', 'tahu', 'ini', 'bisa', 'punya', 'amin']","['hyundai', 'ev', 'emang', 'juaranya', 'mobil', 'listrik', 'e', 'moga', 'amin']",hyundai ev emang juara mobil listrik e moga amin,1
@cimotyy @hyundaimotorid widihhh Hyundai EV @hyundaimotorid bakalan jadi salah satu pilihan terbaik buat penggemar mobil listrik manifestasi dulu siapa tau ada rezeki yekan,widihhh Hyundai EV  bakalan jadi salah satu pilihan terbaik buat penggemar mobil listrik manifestasi dulu siapa tau ada rezeki yekan,widihhh hyundai ev  bakalan jadi salah satu pilihan terbaik buat penggemar mobil listrik manifestasi dulu siapa tau ada rezeki yekan,"['widihhh', 'hyundai', 'ev', 'bakalan', 'jadi', 'salah', 'satu', 'pilihan', 'terbaik', 'buat', 'penggemar', 'mobil', 'listrik', 'manifestasi', 'dulu', 'siapa', 'tau', 'ada', 'rezeki', 'yekan']","['widihhh', 'hyundai', 'ev', 'salah', 'pilihan', 'terbaik', 'penggemar', 'mobil', 'listrik', 'manifestasi', 'tau', 'rezeki', 'yekan']",widihhh hyundai ev salah pilih baik gemar mobil listrik manifestasi tau rezeki yekan,1
@cimotyy @hyundaimotorid menarik banget sih si Hyundai EV kona electric bakalan jadi mobil listrik terjangkau @hyundaimotorid. In God name manifesting akhir 2024 bisa punya mobil ini aamiin paling seriussss,menarik banget sih si Hyundai EV kona electric bakalan jadi mobil listrik terjangkau  In God name manifesting akhir  bisa punya mobil ini aamiin paling seriussss,menarik banget sih si hyundai ev kona electric bakalan jadi mobil listrik terjangkau  in god name manifesting akhir  bisa punya mobil ini aamiin paling seriussss,"['menarik', 'banget', 'sih', 'si', 'hyundai', 'ev', 'kona', 'electric', 'bakalan', 'jadi', 'mobil', 'listrik', 'terjangkau', 'in', 'god', 'name', 'manifesting', 'akhir', 'bisa', 'punya', 'mobil', 'ini', 'aamiin', 'paling', 'seriussss']","['menarik', 'banget', 'sih', 'si', 'hyundai', 'ev', 'kona', 'electric', 'mobil', 'listrik', 'terjangkau', 'in', 'god', 'name', 'manifesting', 'mobil', 'aamiin', 'seriussss']",tarik banget sih si hyundai ev kona electric mobil listrik jangkau in god name manifesting mobil aamiin seriussss,1
